State,District,Market,Commodity,Variety,Grade,observations,start_date,end_date,calendar_span_days,median_gap_days,max_gap_days,consecutive_day_pairs,continuity_pct
Odisha,Koraput,Jeypore(Kotpad) APMC,Onion,Other,Grade B,4,2026-04-21,2026-05-05,15,4.0,7.0,0,0.0
Odisha,Koraput,Jeypore(Kotpad) APMC,Potato,Other,Grade B,3,2026-04-24,2026-05-19,26,12.5,15.0,0,0.0
Odisha,Koraput,Jeypore(Kotpad) APMC,Tomato,Other,Grade B,34,2026-04-18,2026-09-02,138,3.0,25.0,4,12.121212121212121
Odisha,Koraput,Koraput APMC,Cabbage,Cabbage,Grade A,27,2026-04-25,2026-08-28,126,3.0,14.0,9,34.61538461538461
Odisha,Koraput,Koraput APMC,Cabbage,Cabbage,Grade B,48,2026-04-02,2026-09-03,155,2.0,22.0,19,40.42553191489361
Odisha,Koraput,Koraput APMC,Cabbage,Cabbage,Local,1,2026-04-23,2026-04-23,1,,,0,0.0
Odisha,Koraput,Koraput APMC,Potato,Local,Grade A,12,2026-04-27,2026-07-06,71,3.0,41.0,3,27.27272727272727
Odisha,Koraput,Koraput APMC,Potato,Local,Grade B,3,2026-05-07,2026-05-27,21,10.0,15.0,0,0.0
Odisha,Koraput,Koraput APMC,Pumpkin,Pumpkin,Grade B,2,2025-11-15,2026-07-13,241,240.0,240.0,0,0.0
Odisha,Koraput,Koraput APMC,Tomato,Deshi,Grade A,3,2026-08-03,2026-08-19,17,8.0,15.0,1,50.0
Odisha,Koraput,Koraput APMC,Tomato,Deshi,Grade B,4,2026-05-06,2026-08-17,104,22.0,66.0,0,0.0
Odisha,Koraput,Koraput APMC,Tomato,Local,Grade A,40,2026-04-24,2026-08-25,124,2.0,13.0,15,38.46153846153847
Odisha,Koraput,Koraput APMC,Tomato,Local,Grade B,21,2026-05-11,2026-09-03,116,5.0,13.0,3,15.0
Odisha,Koraput,Koraput(Semilguda) APMC,Cabbage,Cabbage,Grade A,14,2026-06-25,2026-08-29,66,5.0,13.0,5,38.46153846153847
Odisha,Koraput,Koraput(Semilguda) APMC,Cabbage,Cabbage,Grade B,29,2026-06-22,2026-09-03,74,2.0,7.0,11,39.285714285714285
Odisha,Koraput,Koraput(Semilguda) APMC,Pumpkin,Pumpkin,Grade A,1,2026-07-13,2026-07-13,1,,,0,0.0
Odisha,Koraput,Koraput(Semilguda) APMC,Tomato,Local,Grade A,21,2026-06-22,2026-08-25,65,3.0,11.0,5,25.0
Odisha,Koraput,Koraput(Semilguda) APMC,Tomato,Local,Grade B,21,2026-06-24,2026-09-03,72,2.0,24.0,9,45.0
Odisha,Koraput,Koraput(Semilguda) APMC,Tomato,Other,Grade A,1,2026-07-06,2026-07-06,1,,,0,0.0
Odisha,Malkangiri,Malkanagiri APMC,Cabbage,Other,Grade B,3,2026-04-27,2026-05-10,14,6.5,8.0,0,0.0
Odisha,Malkangiri,Malkanagiri APMC,Pumpkin,Other,Grade B,1,2026-04-26,2026-04-26,1,,,0,0.0
Odisha,Malkangiri,Malkanagiri APMC,Tomato,Other,Grade B,1,2026-04-27,2026-04-27,1,,,0,0.0
Odisha,Malkangiri,Malkangiri(Korakunda) APMC,Cabbage,Cabbage,Grade A,4,2026-08-03,2026-08-19,17,4.0,11.0,1,33.33333333333333
Odisha,Malkangiri,Malkangiri(Korakunda) APMC,Cabbage,Cabbage,Grade B,1,2026-05-06,2026-05-06,1,,,0,0.0
Odisha,Mayurbhanja,Baripada APMC,Cabbage,Cabbage,Local,74,2025-11-14,2026-06-04,203,1.0,89.0,60,82.1917808219178
Odisha,Mayurbhanja,Baripada APMC,Cabbage,Cabbage,Medium,124,2025-11-09,2026-09-03,299,1.0,44.0,87,70.73170731707317
Odisha,Mayurbhanja,Baripada APMC,Pumpkin,Other,Local,1,2026-07-02,2026-07-02,1,,,0,0.0
Odisha,Mayurbhanja,Baripada APMC,Pumpkin,Pumpkin,Local,147,2025-11-10,2026-09-03,298,1.0,13.0,83,56.849315068493155
Odisha,Mayurbhanja,Baripada APMC,Pumpkin,Pumpkin,Medium,26,2025-11-09,2026-09-02,298,5.0,103.0,6,24.0
Odisha,Mayurbhanja,Baripada APMC,Tomato,Deshi,Local,1,2026-02-23,2026-02-23,1,,,0,0.0
Odisha,Mayurbhanja,Baripada APMC,Tomato,Local,Local,6,2026-01-15,2026-03-16,61,15.0,19.0,1,20.0
Odisha,Mayurbhanja,Baripada APMC,Tomato,Tomato,Local,65,2025-12-16,2026-04-12,118,1.0,6.0,40,62.5
Odisha,Mayurbhanja,Baripada APMC,Tomato,Tomato,Medium,185,2025-11-09,2026-09-03,299,1.0,60.0,154,83.69565217391305
Odisha,Mayurbhanja,Baripada APMC,Tomato,Tomato,Non-FAQ,1,2025-11-16,2025-11-16,1,,,0,0.0
Odisha,Mayurbhanja,Betnoti APMC,Cabbage,Cabbage,FAQ,113,2025-11-11,2026-04-07,148,1.0,3.0,85,75.89285714285714
Odisha,Mayurbhanja,Betnoti APMC,Pumpkin,Pumpkin,FAQ,226,2025-11-11,2026-09-04,298,1.0,4.0,173,76.88888888888889
Odisha,Mayurbhanja,Betnoti APMC,Tomato,Tomato,FAQ,227,2025-11-13,2026-09-04,296,1.0,4.0,177,78.31858407079646
Odisha,Mayurbhanja,Karanjia APMC,Cabbage,Cabbage,FAQ,1,2026-03-07,2026-03-07,1,,,0,0.0
Odisha,Mayurbhanja,Karanjia APMC,Cabbage,Cabbage,Local,101,2025-11-28,2026-09-02,279,1.0,149.0,88,88.0
Odisha,Mayurbhanja,Karanjia APMC,Potato,Jyoti,Local,2,2026-03-24,2026-03-25,2,1.0,1.0,1,100.0
Odisha,Mayurbhanja,Karanjia APMC,Potato,Jyoti,Medium,2,2026-03-23,2026-03-26,4,3.0,3.0,0,0.0
Odisha,Mayurbhanja,Karanjia APMC,Pumpkin,Pumpkin,FAQ,2,2026-04-09,2026-05-06,28,27.0,27.0,0,0.0
Odisha,Mayurbhanja,Karanjia APMC,Pumpkin,Pumpkin,Grade B,63,2025-11-29,2026-03-25,117,1.0,16.0,39,62.903225806451616
Odisha,Mayurbhanja,Karanjia APMC,Pumpkin,Pumpkin,Local,222,2025-11-12,2026-09-03,296,1.0,11.0,194,87.78280542986425
Odisha,Mayurbhanja,Karanjia APMC,Tomato,Local,FAQ,9,2026-04-12,2026-08-30,141,12.0,47.0,0,0.0
Odisha,Mayurbhanja,Karanjia APMC,Tomato,Local,Local,274,2025-11-12,2026-09-03,296,1.0,3.0,253,92.67399267399267
Odisha,Mayurbhanja,Karanjia APMC,Tomato,Other,Local,1,2026-01-25,2026-01-25,1,,,0,0.0
Odisha,Mayurbhanja,Narasinghpur APMC,Cabbage,Cabbage,Large,50,2026-01-01,2026-03-25,84,1.0,5.0,32,65.3061224489796
Odisha,Mayurbhanja,Narasinghpur APMC,Cabbage,Cabbage,Local,3,2026-01-20,2026-02-12,24,11.5,18.0,0,0.0
Odisha,Mayurbhanja,Narasinghpur APMC,Cabbage,Cabbage,Medium,17,2025-12-04,2026-01-12,40,1.0,12.0,9,56.25
Odisha,Mayurbhanja,Narasinghpur APMC,Pumpkin,Pumpkin,Large,15,2026-01-08,2026-08-25,230,6.0,131.0,1,7.142857142857142
Odisha,Mayurbhanja,Narasinghpur APMC,Pumpkin,Pumpkin,Local,118,2025-12-30,2026-09-04,249,1.0,40.0,78,66.66666666666666
Odisha,Mayurbhanja,Narasinghpur APMC,Pumpkin,Pumpkin,Medium,13,2025-12-04,2026-05-21,169,2.0,103.0,5,41.66666666666667
Odisha,Mayurbhanja,Narasinghpur APMC,Pumpkin,Pumpkin,Small,1,2025-11-27,2025-11-27,1,,,0,0.0
Odisha,Mayurbhanja,Narasinghpur APMC,Tomato,Tomato,Large,1,2026-05-11,2026-05-11,1,,,0,0.0
Odisha,Mayurbhanja,Narasinghpur APMC,Tomato,Tomato,Local,40,2026-03-30,2026-06-12,75,1.0,17.0,28,71.7948717948718
Odisha,Mayurbhanja,Saraskana APMC,Cabbage,Cabbage,Medium,28,2026-04-25,2026-09-03,132,2.0,56.0,11,40.74074074074074
Odisha,Mayurbhanja,Saraskana APMC,Pumpkin,Pumpkin,Local,47,2026-04-23,2026-09-03,134,2.0,11.0,15,32.608695652173914
Odisha,Mayurbhanja,Saraskana APMC,Pumpkin,Pumpkin,Medium,3,2026-05-20,2026-08-11,84,41.5,76.0,0,0.0
Odisha,Mayurbhanja,Saraskana APMC,Tomato,Tomato,Medium,118,2026-04-23,2026-09-03,134,1.0,5.0,107,91.45299145299145
Odisha,Mayurbhanja,Udala APMC,Cabbage,Cabbage,FAQ,161,2025-11-09,2026-09-01,297,1.0,46.0,130,81.25
Odisha,Mayurbhanja,Udala APMC,Cabbage,Cabbage,Local,91,2025-12-16,2026-04-04,110,1.0,5.0,77,85.55555555555556
Odisha,Mayurbhanja,Udala APMC,Cabbage,Other,FAQ,1,2026-08-25,2026-08-25,1,,,0,0.0
Odisha,Mayurbhanja,Udala APMC,Onion,Onion,FAQ,242,2025-11-09,2026-09-03,299,1.0,7.0,201,83.40248962655602
Odisha,Mayurbhanja,Udala APMC,Onion,Onion,Grade A,5,2026-05-02,2026-05-07,6,1.0,2.0,3,75.0
Odisha,Mayurbhanja,Udala APMC,Onion,Other,FAQ,1,2026-03-17,2026-03-17,1,,,0,0.0
Odisha,Mayurbhanja,Udala APMC,Potato,Other,FAQ,3,2025-11-15,2025-11-17,3,1.0,1.0,2,100.0
Odisha,Mayurbhanja,Udala APMC,Potato,Potato,FAQ,240,2025-11-09,2026-09-03,299,1.0,7.0,198,82.84518828451883
Odisha,Mayurbhanja,Udala APMC,Pumpkin,Other,FAQ,2,2025-11-18,2026-02-13,88,87.0,87.0,0,0.0
Odisha,Mayurbhanja,Udala APMC,Pumpkin,Pumpkin,FAQ,241,2025-11-09,2026-09-03,299,1.0,7.0,206,85.83333333333333
Odisha,Mayurbhanja,Udala APMC,Pumpkin,Pumpkin,Local,6,2025-11-11,2026-02-11,93,1.0,85.0,3,60.0
Odisha,Mayurbhanja,Udala APMC,Tomato,Local,FAQ,2,2025-11-09,2025-11-10,2,1.0,1.0,1,100.0
Odisha,Mayurbhanja,Udala APMC,Tomato,Local,Local,1,2026-03-09,2026-03-09,1,,,0,0.0
Odisha,Mayurbhanja,Udala APMC,Tomato,Other,FAQ,250,2025-11-11,2026-09-03,297,1.0,6.0,220,88.35341365461848
Odisha,Mayurbhanja,Udala APMC,Tomato,Other,Grade A,1,2026-09-01,2026-09-01,1,,,0,0.0
Odisha,Nayagarh,Bahadajholla APMC,Cabbage,Cabbage,Grade B,50,2025-11-21,2026-09-03,287,2.0,84.0,19,38.775510204081634
Odisha,Nayagarh,Bahadajholla APMC,Cabbage,Other,Grade B,2,2026-01-21,2026-01-22,2,1.0,1.0,1,100.0
Odisha,Nayagarh,Bahadajholla APMC,Pumpkin,Other,Grade B,56,2025-11-11,2026-08-29,292,3.0,56.0,20,36.36363636363637
Odisha,Nayagarh,Bahadajholla APMC,Tomato,Other,Grade B,2,2026-01-21,2026-01-22,2,1.0,1.0,1,100.0
Odisha,Nayagarh,Bahadajholla APMC,Tomato,Tomato,Grade A,3,2026-03-20,2026-06-12,85,42.0,81.0,0,0.0
Odisha,Nayagarh,Bahadajholla APMC,Tomato,Tomato,Grade B,99,2025-11-10,2026-08-29,293,2.0,22.0,48,48.97959183673469
Odisha,Nayagarh,Sarankul APMC,Cabbage,Other,Grade B,1,2025-11-21,2025-11-21,1,,,0,0.0
Odisha,Nayagarh,Sarankul APMC,Cabbage,Other,Grade Range-2,88,2025-11-27,2026-08-31,278,1.0,39.0,44,50.57471264367817
Odisha,Nayagarh,Sarankul APMC,Pumpkin,Other,Grade B,1,2025-11-25,2025-11-25,1,,,0,0.0
Odisha,Nayagarh,Sarankul APMC,Pumpkin,Other,Grade Range-2,100,2025-11-26,2026-09-03,282,1.0,30.0,50,50.505050505050505
Odisha,Nayagarh,Sarankul APMC,Tomato,Other,Grade B,1,2025-11-21,2025-11-21,1,,,0,0.0
Odisha,Nayagarh,Sarankul APMC,Tomato,Other,Grade C,1,2025-11-24,2025-11-24,1,,,0,0.0
Odisha,Nayagarh,Sarankul APMC,Tomato,Other,Grade Range-2,122,2025-11-26,2026-09-02,281,1.0,9.0,64,52.892561983471076
Odisha,Nowarangpur,Nabarangpur(Umerkote) APMC,Cabbage,Cabbage,Grade B,29,2026-05-04,2026-08-31,120,3.0,20.0,6,21.428571428571427
Odisha,Nowarangpur,Nabarangpur(Umerkote) APMC,Cabbage,Cabbage,Local,2,2026-04-17,2026-04-18,2,1.0,1.0,1,100.0
Odisha,Nowarangpur,Nabarangpur(Umerkote) APMC,Pumpkin,Pumpkin,Grade B,7,2026-05-07,2026-08-27,113,14.0,42.0,1,16.666666666666664
Odisha,Nowarangpur,Nabarangpur(Umerkote) APMC,Pumpkin,Pumpkin,Local,3,2026-04-19,2026-04-23,5,2.0,3.0,1,50.0
Odisha,Nowarangpur,Nabarangpur(Umerkote) APMC,Tomato,Tomato,Grade B,32,2026-04-25,2026-09-03,132,3.0,17.0,6,19.35483870967742
Odisha,Nowarangpur,Nabarangpur(Umerkote) APMC,Tomato,Tomato,Local,1,2026-04-24,2026-04-24,1,,,0,0.0
Odisha,Nowarangpur,Nawarangpur APMC,Cabbage,Cabbage,Grade B,26,2026-04-25,2026-09-03,132,4.0,26.0,5,20.0
Odisha,Nowarangpur,Nawarangpur APMC,Cabbage,Cabbage,Local,1,2026-04-24,2026-04-24,1,,,0,0.0
Odisha,Nowarangpur,Nawarangpur APMC,Pumpkin,Pumpkin,Grade B,9,2026-05-02,2026-08-20,111,9.5,33.0,1,12.5
Odisha,Nowarangpur,Nawarangpur APMC,Pumpkin,Pumpkin,Local,1,2026-04-24,2026-04-24,1,,,0,0.0
Odisha,Nowarangpur,Nawarangpur APMC,Tomato,Tomato,Grade B,35,2026-04-26,2026-08-31,128,2.5,18.0,5,14.705882352941178
Odisha,Nuapada,Khariar APMC,Cabbage,Other,Grade A,75,2026-04-23,2026-09-02,133,1.0,7.0,48,64.86486486486487
Odisha,Nuapada,Khariar APMC,Cabbage,Other,Local,3,2026-04-27,2026-06-09,44,21.5,39.0,0,0.0
Odisha,Nuapada,Khariar APMC,Onion,Dry F.A.Q.,Grade A,80,2026-04-23,2026-09-03,134,1.0,5.0,49,62.0253164556962
Odisha,Nuapada,Khariar APMC,Onion,Other,Grade A,8,2026-05-18,2026-08-23,98,10.0,52.0,2,28.57142857142857
Odisha,Nuapada,Khariar APMC,Potato,Local,Local,3,2026-05-01,2026-06-21,52,25.5,48.0,0,0.0
Odisha,Nuapada,Khariar APMC,Potato,Potato,Grade A,82,2026-04-24,2026-09-01,131,1.0,6.0,49,60.49382716049383
Odisha,Nuapada,Khariar APMC,Potato,Potato,Local,3,2026-04-23,2026-06-12,51,25.0,45.0,0,0.0
Odisha,Nuapada,Khariar APMC,Pumpkin,Other,Grade A,23,2026-04-26,2026-08-09,106,3.0,23.0,5,22.727272727272727
Odisha,Nuapada,Khariar APMC,Pumpkin,Other,Local,1,2026-05-08,2026-05-08,1,,,0,0.0
Odisha,Nuapada,Khariar APMC,Tomato,Other,Grade A,1,2026-06-01,2026-06-01,1,,,0,0.0
Odisha,Nuapada,Khariar APMC,Tomato,Tomato,Grade A,98,2026-04-23,2026-09-03,134,1.0,5.0,74,76.28865979381443
Odisha,Nuapada,Khariar APMC,Tomato,Tomato,Local,2,2026-04-26,2026-05-07,12,11.0,11.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Cabbage,Cabbage,FAQ,120,2025-11-10,2026-04-21,163,1.0,8.0,93,78.15126050420169
Odisha,Nuapada,Khariar Road APMC,Cabbage,Cabbage,Grade A,89,2026-04-24,2026-09-03,133,1.0,5.0,59,67.04545454545455
Odisha,Nuapada,Khariar Road APMC,Cabbage,Cabbage,Grade Range-1,1,2026-04-27,2026-04-27,1,,,0,0.0
Odisha,Nuapada,Khariar Road APMC,Cabbage,Cabbage,Local,5,2026-04-23,2026-05-19,27,6.5,8.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Cabbage,Other,FAQ,1,2026-03-17,2026-03-17,1,,,0,0.0
Odisha,Nuapada,Khariar Road APMC,Cabbage,Other,Medium,1,2026-05-09,2026-05-09,1,,,0,0.0
Odisha,Nuapada,Khariar Road APMC,Onion,Onion,FAQ,105,2025-11-08,2026-05-27,201,1.0,36.0,72,69.23076923076923
Odisha,Nuapada,Khariar Road APMC,Onion,Onion,Grade A,102,2026-04-22,2026-09-02,134,1.0,4.0,76,75.24752475247524
Odisha,Nuapada,Khariar Road APMC,Onion,Other,FAQ,2,2026-01-27,2026-03-26,59,58.0,58.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Potato,Desi,FAQ,22,2025-11-24,2025-12-25,32,1.0,3.0,13,61.904761904761905
Odisha,Nuapada,Khariar Road APMC,Potato,Other,FAQ,79,2025-11-19,2026-07-03,227,1.0,73.0,53,67.94871794871796
Odisha,Nuapada,Khariar Road APMC,Potato,Other,Grade A,89,2026-04-22,2026-09-03,135,1.0,5.0,58,65.9090909090909
Odisha,Nuapada,Khariar Road APMC,Potato,Other,Medium,1,2026-05-11,2026-05-11,1,,,0,0.0
Odisha,Nuapada,Khariar Road APMC,Pumpkin,Other,FAQ,1,2026-01-04,2026-01-04,1,,,0,0.0
Odisha,Nuapada,Khariar Road APMC,Pumpkin,Pumpkin,FAQ,19,2025-11-23,2026-04-22,151,5.5,50.0,4,22.22222222222222
Odisha,Nuapada,Khariar Road APMC,Pumpkin,Pumpkin,Grade A,11,2026-04-23,2026-08-18,118,9.0,28.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Pumpkin,Pumpkin,Local,3,2026-04-27,2026-06-03,38,18.5,22.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Pumpkin,Pumpkin,Medium,1,2026-04-28,2026-04-28,1,,,0,0.0
Odisha,Nuapada,Khariar Road APMC,Tomato,Other,FAQ,4,2025-11-20,2026-03-26,127,33.0,68.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Tomato,Other,Grade A,4,2026-05-03,2026-06-06,35,9.0,17.0,0,0.0
Odisha,Nuapada,Khariar Road APMC,Tomato,Tomato,FAQ,111,2025-11-08,2026-04-21,165,1.0,10.0,81,73.63636363636363
Odisha,Nuapada,Khariar Road APMC,Tomato,Tomato,Grade A,105,2026-04-23,2026-09-03,134,1.0,3.0,78,75.0
Odisha,Nuapada,Khariar Road APMC,Tomato,Tomato,Local,1,2026-05-07,2026-05-07,1,,,0,0.0
Odisha,Puri,Nimapara APMC,Cabbage,Cabbage,Grade A,49,2025-11-16,2026-09-02,291,1.0,117.0,29,60.416666666666664
Odisha,Puri,Nimapara APMC,Cabbage,Other,Grade A,1,2025-11-15,2025-11-15,1,,,0,0.0
Odisha,Puri,Nimapara APMC,Onion,Onion,Grade A,43,2025-12-28,2026-08-30,246,5.0,18.0,0,0.0
Odisha,Puri,Nimapara APMC,Potato,Potato,Grade A,41,2025-12-09,2026-08-29,264,5.5,18.0,1,2.5
Odisha,Puri,Nimapara APMC,Pumpkin,Other,Grade A,35,2026-01-20,2026-08-28,221,7.0,13.0,2,5.88235294117647
Odisha,Puri,Nimapara APMC,Tomato,Tomato,Grade A,44,2025-12-26,2026-08-28,246,5.0,14.0,2,4.651162790697675
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,FAQ,110,2025-11-17,2026-08-22,279,1.0,27.0,61,55.96330275229357
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Grade A,11,2026-01-22,2026-07-17,177,8.0,71.0,1,10.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Grade B,27,2025-11-21,2026-09-03,287,3.5,70.0,5,19.230769230769234
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Grade C,1,2026-07-01,2026-07-01,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Grade Range-1,1,2026-08-31,2026-08-31,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Grade Range-2,3,2026-08-01,2026-08-24,24,11.5,19.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Grade Range-3,1,2026-07-15,2026-07-15,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Large,4,2026-07-29,2026-08-07,10,2.0,6.0,1,33.33333333333333
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Local,6,2026-07-14,2026-09-01,50,4.0,32.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Cabbage,Medium,15,2026-07-21,2026-08-29,40,1.0,11.0,8,57.14285714285714
Odisha,Rayagada,Gunpur APMC,Cabbage,Other,FAQ,1,2026-07-02,2026-07-02,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Other,Grade A,5,2026-05-08,2026-06-16,40,4.0,29.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Other,Grade B,8,2025-11-15,2026-06-22,220,4.0,129.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Other,Grade C,1,2026-06-15,2026-06-15,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Cabbage,Other,Grade Range-1,1,2026-06-10,2026-06-10,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,FAQ,91,2025-11-14,2026-07-24,253,1.0,23.0,50,55.55555555555556
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Grade A,14,2026-01-22,2026-06-27,157,9.0,35.0,3,23.076923076923077
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Grade B,50,2025-11-19,2026-09-03,289,2.0,70.0,23,46.93877551020408
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Grade C,5,2026-01-17,2026-07-11,176,27.5,94.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Grade Range-1,4,2026-05-12,2026-06-29,49,17.0,18.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Grade Range-2,2,2026-06-23,2026-07-30,38,37.0,37.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Grade Range-3,2,2026-07-07,2026-08-03,28,27.0,27.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Local,5,2026-06-30,2026-07-28,29,5.0,17.0,1,25.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Medium,6,2026-07-02,2026-08-11,41,11.0,12.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Pumpkin,Other,Small,13,2026-07-10,2026-08-07,29,3.0,4.0,5,41.66666666666667
Odisha,Rayagada,Gunpur APMC,Tomato,Deshi,FAQ,33,2025-11-14,2026-08-08,268,3.0,112.0,5,15.625
Odisha,Rayagada,Gunpur APMC,Tomato,Deshi,Grade A,6,2026-02-02,2026-06-24,143,14.0,68.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Deshi,Grade B,3,2026-01-07,2026-05-05,119,59.0,110.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,FAQ,29,2025-11-17,2026-08-01,258,3.5,81.0,7,25.0
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,Grade A,9,2026-02-04,2026-06-16,133,4.5,89.0,2,25.0
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,Grade B,24,2025-11-24,2026-08-10,260,3.0,70.0,6,26.08695652173913
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,Grade C,3,2026-06-08,2026-06-15,8,3.5,6.0,1,50.0
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,Grade Range-1,1,2026-05-13,2026-05-13,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,Grade Range-2,1,2026-01-05,2026-01-05,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Hybrid,Medium,1,2026-08-22,2026-08-22,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,FAQ,34,2025-11-21,2026-08-17,270,2.0,68.0,13,39.39393939393939
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Grade A,6,2026-02-03,2026-09-03,213,35.0,80.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Grade B,13,2025-11-25,2026-06-23,211,4.0,134.0,3,25.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Grade C,2,2026-06-04,2026-06-19,16,15.0,15.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Grade Range-1,1,2026-04-28,2026-04-28,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Grade Range-2,2,2026-08-06,2026-08-18,13,12.0,12.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Local,3,2026-07-20,2026-08-31,43,21.0,31.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Local,Medium,7,2026-07-29,2026-08-28,31,4.0,10.0,1,16.666666666666664
Odisha,Rayagada,Gunpur APMC,Tomato,Other,FAQ,9,2026-03-23,2026-08-19,150,11.5,86.0,1,12.5
Odisha,Rayagada,Gunpur APMC,Tomato,Other,Grade A,1,2026-07-28,2026-07-28,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Other,Grade Range-2,1,2026-09-01,2026-09-01,1,,,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Other,Local,2,2026-07-21,2026-08-21,32,31.0,31.0,0,0.0
Odisha,Rayagada,Gunpur APMC,Tomato,Other,Medium,2,2026-08-25,2026-08-29,5,4.0,4.0,0,0.0
Odisha,Rayagada,Rayagada APMC,Cabbage,Cabbage,Large,1,2026-03-11,2026-03-11,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Cabbage,Cabbage,Local,195,2025-11-11,2026-09-03,297,1.0,6.0,140,72.16494845360825
Odisha,Rayagada,Rayagada APMC,Cabbage,Cabbage,Medium,5,2025-11-10,2026-03-02,113,28.0,49.0,0,0.0
Odisha,Rayagada,Rayagada APMC,Cabbage,Other,Local,1,2026-08-14,2026-08-14,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Onion,Nasik,Local,4,2026-01-22,2026-05-30,129,15.0,101.0,0,0.0
Odisha,Rayagada,Rayagada APMC,Onion,Nasik,Medium,187,2025-11-10,2026-08-17,281,1.0,7.0,132,70.96774193548387
Odisha,Rayagada,Rayagada APMC,Onion,Onion,Medium,2,2026-06-22,2026-07-03,12,11.0,11.0,0,0.0
Odisha,Rayagada,Rayagada APMC,Potato,Other,Large,1,2025-11-10,2025-11-10,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Potato,Other,Medium,1,2026-08-14,2026-08-14,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Potato,Potato,Grade C,1,2026-08-14,2026-08-14,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Potato,Potato,Large,1,2025-11-11,2025-11-11,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Potato,Potato,Local,4,2026-01-07,2026-04-30,114,42.0,52.0,0,0.0
Odisha,Rayagada,Rayagada APMC,Potato,Potato,Medium,186,2025-11-12,2026-08-17,279,1.0,6.0,131,70.8108108108108
Odisha,Rayagada,Rayagada APMC,Tomato,Hybrid,Local,1,2025-12-03,2025-12-03,1,,,0,0.0
Odisha,Rayagada,Rayagada APMC,Tomato,Local,Local,8,2025-11-11,2026-01-31,82,3.0,63.0,2,28.57142857142857
Odisha,Rayagada,Rayagada APMC,Tomato,Local,Medium,13,2025-11-24,2026-02-03,72,3.0,36.0,3,25.0
